456,cnn.0.weight,0,0
456,cnn.0.bias,0,0
456,cnn.2.weight,0,0
456,cnn.2.bias,0,0
456,cnn.4.weight,0,0
456,cnn.4.bias,0,0
456,linear.weight,0,0
456,linear.bias,0,0
464,cnn.0.weight,0,0
464,cnn.0.bias,0,0
464,cnn.2.weight,0,0
464,cnn.2.bias,0,0
464,cnn.4.weight,0,0
464,cnn.4.bias,0,0
464,linear.weight,0,0
464,linear.bias,0,0
472,cnn.0.weight,0,0
472,cnn.0.bias,0,0
472,cnn.2.weight,0,0
472,cnn.2.bias,0,0
472,cnn.4.weight,0,0
472,cnn.4.bias,0,0
472,linear.weight,0,0
472,linear.bias,0,0
480,cnn.0.weight,0,0
480,cnn.0.bias,0,0
480,cnn.2.weight,0,0
480,cnn.2.bias,0,0
480,cnn.4.weight,0,0
480,cnn.4.bias,0,0
480,linear.weight,0,0
480,linear.bias,0,0
488,cnn.0.weight,0,0
488,cnn.0.bias,0,0
488,cnn.2.weight,0,0
488,cnn.2.bias,0,0
488,cnn.4.weight,0,0
488,cnn.4.bias,0,0
488,linear.weight,0,0
488,linear.bias,0,0
496,cnn.0.weight,0,0
496,cnn.0.bias,0,0
496,cnn.2.weight,0,0
496,cnn.2.bias,0,0
496,cnn.4.weight,0,0
496,cnn.4.bias,0,0
496,linear.weight,0,0
496,linear.bias,0,0
504,cnn.0.weight,0,0
504,cnn.0.bias,0,0
504,cnn.2.weight,0,0
504,cnn.2.bias,0,0
504,cnn.4.weight,0,0
504,cnn.4.bias,0,0
504,linear.weight,0,0
504,linear.bias,0,0
512,cnn.0.weight,0,0
512,cnn.0.bias,0,0
512,cnn.2.weight,0,0
512,cnn.2.bias,0,0
512,cnn.4.weight,0,0
512,cnn.4.bias,0,0
512,linear.weight,0,0
512,linear.bias,0,0
520,cnn.0.weight,0,0
520,cnn.0.bias,0,0
520,cnn.2.weight,0,0
520,cnn.2.bias,0,0
520,cnn.4.weight,0,0
520,cnn.4.bias,0,0
520,linear.weight,0,0
520,linear.bias,0,0
528,cnn.0.weight,0,0
528,cnn.0.bias,0,0
528,cnn.2.weight,0,0
528,cnn.2.bias,0,0
528,cnn.4.weight,0,0
528,cnn.4.bias,0,0
528,linear.weight,0,0
528,linear.bias,0,0
536,cnn.0.weight,0,0
536,cnn.0.bias,0,0
536,cnn.2.weight,0,0
536,cnn.2.bias,0,0
536,cnn.4.weight,0,0
536,cnn.4.bias,0,0
536,linear.weight,0,0
536,linear.bias,0,0
544,cnn.0.weight,0,0
544,cnn.0.bias,0,0
544,cnn.2.weight,0,0
544,cnn.2.bias,0,0
544,cnn.4.weight,0,0
544,cnn.4.bias,0,0
544,linear.weight,0,0
544,linear.bias,0,0
552,cnn.0.weight,0,0
552,cnn.0.bias,0,0
552,cnn.2.weight,0,0
552,cnn.2.bias,0,0
552,cnn.4.weight,0,0
552,cnn.4.bias,0,0
552,linear.weight,0,0
552,linear.bias,0,0
560,cnn.0.weight,0,0
560,cnn.0.bias,0,0
560,cnn.2.weight,0,0
560,cnn.2.bias,0,0
560,cnn.4.weight,0,0
560,cnn.4.bias,0,0
560,linear.weight,0,0
560,linear.bias,0,0
568,cnn.0.weight,0,0
568,cnn.0.bias,0,0
568,cnn.2.weight,0,0
568,cnn.2.bias,0,0
568,cnn.4.weight,0,0
568,cnn.4.bias,0,0
568,linear.weight,0,0
568,linear.bias,0,0
576,cnn.0.weight,0,0
576,cnn.0.bias,0,0
576,cnn.2.weight,0,0
576,cnn.2.bias,0,0
576,cnn.4.weight,0,0
576,cnn.4.bias,0,0
576,linear.weight,0,0
576,linear.bias,0,0
584,cnn.0.weight,0,0
584,cnn.0.bias,0,0
584,cnn.2.weight,0,0
584,cnn.2.bias,0,0
584,cnn.4.weight,0,0
584,cnn.4.bias,0,0
584,linear.weight,0,0
584,linear.bias,0,0
592,cnn.0.weight,0,0
592,cnn.0.bias,0,0
592,cnn.2.weight,0,0
592,cnn.2.bias,0,0
592,cnn.4.weight,0,0
592,cnn.4.bias,0,0
592,linear.weight,0,0
592,linear.bias,0,0
600,cnn.0.weight,0,0
600,cnn.0.bias,0,0
600,cnn.2.weight,0,0
600,cnn.2.bias,0,0
600,cnn.4.weight,0,0
600,cnn.4.bias,0,0
600,linear.weight,0,0
600,linear.bias,0,0
608,cnn.0.weight,0,0
608,cnn.0.bias,0,0
608,cnn.2.weight,0,0
608,cnn.2.bias,0,0
608,cnn.4.weight,0,0
608,cnn.4.bias,0,0
608,linear.weight,0,0
608,linear.bias,0,0
616,cnn.0.weight,0,0
616,cnn.0.bias,0,0
616,cnn.2.weight,0,0
616,cnn.2.bias,0,0
616,cnn.4.weight,0,0
616,cnn.4.bias,0,0
616,linear.weight,0,0
616,linear.bias,0,0
624,cnn.0.weight,0,0
624,cnn.0.bias,0,0
624,cnn.2.weight,0,0
624,cnn.2.bias,0,0
624,cnn.4.weight,0,0
624,cnn.4.bias,0,0
624,linear.weight,0,0
624,linear.bias,0,0
632,cnn.0.weight,0,0
632,cnn.0.bias,0,0
632,cnn.2.weight,0,0
632,cnn.2.bias,0,0
632,cnn.4.weight,0,0
632,cnn.4.bias,0,0
632,linear.weight,0,0
632,linear.bias,0,0
640,cnn.0.weight,0,0
640,cnn.0.bias,0,0
640,cnn.2.weight,0,0
640,cnn.2.bias,0,0
640,cnn.4.weight,0,0
640,cnn.4.bias,0,0
640,linear.weight,0,0
640,linear.bias,0,0
648,cnn.0.weight,0,0
648,cnn.0.bias,0,0
648,cnn.2.weight,0,0
648,cnn.2.bias,0,0
648,cnn.4.weight,0,0
648,cnn.4.bias,0,0
648,linear.weight,0,0
648,linear.bias,0,0
656,cnn.0.weight,0,0
656,cnn.0.bias,0,0
656,cnn.2.weight,0,0
656,cnn.2.bias,0,0
656,cnn.4.weight,0,0
656,cnn.4.bias,0,0
656,linear.weight,0,0
656,linear.bias,0,0
664,cnn.0.weight,0,0
664,cnn.0.bias,0,0
664,cnn.2.weight,0,0
664,cnn.2.bias,0,0
664,cnn.4.weight,0,0
664,cnn.4.bias,0,0
664,linear.weight,0,0
664,linear.bias,0,0
672,cnn.0.weight,0,0
672,cnn.0.bias,0,0
672,cnn.2.weight,0,0
672,cnn.2.bias,0,0
672,cnn.4.weight,0,0
672,cnn.4.bias,0,0
672,linear.weight,0,0
672,linear.bias,0,0
680,cnn.0.weight,0,0
680,cnn.0.bias,0,0
680,cnn.2.weight,0,0
680,cnn.2.bias,0,0
680,cnn.4.weight,0,0
680,cnn.4.bias,0,0
680,linear.weight,0,0
680,linear.bias,0,0
688,cnn.0.weight,0,0
688,cnn.0.bias,0,0
688,cnn.2.weight,0,0
688,cnn.2.bias,0,0
688,cnn.4.weight,0,0
688,cnn.4.bias,0,0
688,linear.weight,0,0
688,linear.bias,0,0
696,cnn.0.weight,0,0
696,cnn.0.bias,0,0
696,cnn.2.weight,0,0
696,cnn.2.bias,0,0
696,cnn.4.weight,0,0
696,cnn.4.bias,0,0
696,linear.weight,0,0
696,linear.bias,0,0
704,cnn.0.weight,0,0
704,cnn.0.bias,0,0
704,cnn.2.weight,0,0
704,cnn.2.bias,0,0
704,cnn.4.weight,0,0
704,cnn.4.bias,0,0
704,linear.weight,0,0
704,linear.bias,0,0
712,cnn.0.weight,0,0
712,cnn.0.bias,0,0
712,cnn.2.weight,0,0
712,cnn.2.bias,0,0
712,cnn.4.weight,0,0
712,cnn.4.bias,0,0
712,linear.weight,0,0
712,linear.bias,0,0
720,cnn.0.weight,0,0
720,cnn.0.bias,0,0
720,cnn.2.weight,0,0
720,cnn.2.bias,0,0
720,cnn.4.weight,0,0
720,cnn.4.bias,0,0
720,linear.weight,0,0
720,linear.bias,0,0
728,cnn.0.weight,0,0
728,cnn.0.bias,0,0
728,cnn.2.weight,0,0
728,cnn.2.bias,0,0
728,cnn.4.weight,0,0
728,cnn.4.bias,0,0
728,linear.weight,0,0
728,linear.bias,0,0
736,cnn.0.weight,0,0
736,cnn.0.bias,0,0
736,cnn.2.weight,0,0
736,cnn.2.bias,0,0
736,cnn.4.weight,0,0
736,cnn.4.bias,0,0
736,linear.weight,0,0
736,linear.bias,0,0
744,cnn.0.weight,0,0
744,cnn.0.bias,0,0
744,cnn.2.weight,0,0
744,cnn.2.bias,0,0
744,cnn.4.weight,0,0
744,cnn.4.bias,0,0
744,linear.weight,0,0
744,linear.bias,0,0
752,cnn.0.weight,0,0
752,cnn.0.bias,0,0
752,cnn.2.weight,0,0
752,cnn.2.bias,0,0
752,cnn.4.weight,0,0
752,cnn.4.bias,0,0
752,linear.weight,0,0
752,linear.bias,0,0
760,cnn.0.weight,0,0
760,cnn.0.bias,0,0
760,cnn.2.weight,0,0
760,cnn.2.bias,0,0
760,cnn.4.weight,0,0
760,cnn.4.bias,0,0
760,linear.weight,0,0
760,linear.bias,0,0
768,cnn.0.weight,0,0
768,cnn.0.bias,0,0
768,cnn.2.weight,0,0
768,cnn.2.bias,0,0
768,cnn.4.weight,0,0
768,cnn.4.bias,0,0
768,linear.weight,0,0
768,linear.bias,0,0
776,cnn.0.weight,0,0
776,cnn.0.bias,0,0
776,cnn.2.weight,0,0
776,cnn.2.bias,0,0
776,cnn.4.weight,0,0
776,cnn.4.bias,0,0
776,linear.weight,0,0
776,linear.bias,0,0
784,cnn.0.weight,0,0
784,cnn.0.bias,0,0
784,cnn.2.weight,0,0
784,cnn.2.bias,0,0
784,cnn.4.weight,0,0
784,cnn.4.bias,0,0
784,linear.weight,0,0
784,linear.bias,0,0
792,cnn.0.weight,0,0
792,cnn.0.bias,0,0
792,cnn.2.weight,0,0
792,cnn.2.bias,0,0
792,cnn.4.weight,0,0
792,cnn.4.bias,0,0
792,linear.weight,0,0
792,linear.bias,0,0
800,cnn.0.weight,0,0
800,cnn.0.bias,0,0
800,cnn.2.weight,0,0
800,cnn.2.bias,0,0
800,cnn.4.weight,0,0
800,cnn.4.bias,0,0
800,linear.weight,0,0
800,linear.bias,0,0
808,cnn.0.weight,0,0
808,cnn.0.bias,0,0
808,cnn.2.weight,0,0
808,cnn.2.bias,0,0
808,cnn.4.weight,0,0
808,cnn.4.bias,0,0
808,linear.weight,0,0
808,linear.bias,0,0
816,cnn.0.weight,0,0
816,cnn.0.bias,0,0
816,cnn.2.weight,0,0
816,cnn.2.bias,0,0
816,cnn.4.weight,0,0
816,cnn.4.bias,0,0
816,linear.weight,0,0
816,linear.bias,0,0
824,cnn.0.weight,0,0
824,cnn.0.bias,0,0
824,cnn.2.weight,0,0
824,cnn.2.bias,0,0
824,cnn.4.weight,0,0
824,cnn.4.bias,0,0
824,linear.weight,0,0
824,linear.bias,0,0
832,cnn.0.weight,0,0
832,cnn.0.bias,0,0
832,cnn.2.weight,0,0
832,cnn.2.bias,0,0
832,cnn.4.weight,0,0
832,cnn.4.bias,0,0
832,linear.weight,0,0
832,linear.bias,0,0
840,cnn.0.weight,0,0
840,cnn.0.bias,0,0
840,cnn.2.weight,0,0
840,cnn.2.bias,0,0
840,cnn.4.weight,0,0
840,cnn.4.bias,0,0
840,linear.weight,0,0
840,linear.bias,0,0
848,cnn.0.weight,0,0
848,cnn.0.bias,0,0
848,cnn.2.weight,0,0
848,cnn.2.bias,0,0
848,cnn.4.weight,0,0
848,cnn.4.bias,0,0
848,linear.weight,0,0
848,linear.bias,0,0
856,cnn.0.weight,0,0
856,cnn.0.bias,0,0
856,cnn.2.weight,0,0
856,cnn.2.bias,0,0
856,cnn.4.weight,0,0
856,cnn.4.bias,0,0
856,linear.weight,0,0
856,linear.bias,0,0
864,cnn.0.weight,0,0
864,cnn.0.bias,0,0
864,cnn.2.weight,0,0
864,cnn.2.bias,0,0
864,cnn.4.weight,0,0
864,cnn.4.bias,0,0
864,linear.weight,0,0
864,linear.bias,0,0
872,cnn.0.weight,0,0
872,cnn.0.bias,0,0
872,cnn.2.weight,0,0
872,cnn.2.bias,0,0
872,cnn.4.weight,0,0
872,cnn.4.bias,0,0
872,linear.weight,0,0
872,linear.bias,0,0
880,cnn.0.weight,0,0
880,cnn.0.bias,0,0
880,cnn.2.weight,0,0
880,cnn.2.bias,0,0
880,cnn.4.weight,0,0
880,cnn.4.bias,0,0
880,linear.weight,0,0
880,linear.bias,0,0
888,cnn.0.weight,0,0
888,cnn.0.bias,0,0
888,cnn.2.weight,0,0
888,cnn.2.bias,0,0
888,cnn.4.weight,0,0
888,cnn.4.bias,0,0
888,linear.weight,0,0
888,linear.bias,0,0
896,cnn.0.weight,0,0
896,cnn.0.bias,0,0
896,cnn.2.weight,0,0
896,cnn.2.bias,0,0
896,cnn.4.weight,0,0
896,cnn.4.bias,0,0
896,linear.weight,0,0
896,linear.bias,0,0
904,cnn.0.weight,0,0
904,cnn.0.bias,0,0
904,cnn.2.weight,0,0
904,cnn.2.bias,0,0
904,cnn.4.weight,0,0
904,cnn.4.bias,0,0
904,linear.weight,0,0
904,linear.bias,0,0
912,cnn.0.weight,0,0
912,cnn.0.bias,0,0
912,cnn.2.weight,0,0
912,cnn.2.bias,0,0
912,cnn.4.weight,0,0
912,cnn.4.bias,0,0
912,linear.weight,0,0
912,linear.bias,0,0
920,cnn.0.weight,0,0
920,cnn.0.bias,0,0
920,cnn.2.weight,0,0
920,cnn.2.bias,0,0
920,cnn.4.weight,0,0
920,cnn.4.bias,0,0
920,linear.weight,0,0
920,linear.bias,0,0
928,cnn.0.weight,0,0
928,cnn.0.bias,0,0
928,cnn.2.weight,0,0
928,cnn.2.bias,0,0
928,cnn.4.weight,0,0
928,cnn.4.bias,0,0
928,linear.weight,0,0
928,linear.bias,0,0
936,cnn.0.weight,0,0
936,cnn.0.bias,0,0
936,cnn.2.weight,0,0
936,cnn.2.bias,0,0
936,cnn.4.weight,0,0
936,cnn.4.bias,0,0
936,linear.weight,0,0
936,linear.bias,0,0
944,cnn.0.weight,0,0
944,cnn.0.bias,0,0
944,cnn.2.weight,0,0
944,cnn.2.bias,0,0
944,cnn.4.weight,0,0
944,cnn.4.bias,0,0
944,linear.weight,0,0
944,linear.bias,0,0
952,cnn.0.weight,0,0
952,cnn.0.bias,0,0
952,cnn.2.weight,0,0
952,cnn.2.bias,0,0
952,cnn.4.weight,0,0
952,cnn.4.bias,0,0
952,linear.weight,0,0
952,linear.bias,0,0
960,cnn.0.weight,0,0
960,cnn.0.bias,0,0
960,cnn.2.weight,0,0
960,cnn.2.bias,0,0
960,cnn.4.weight,0,0
960,cnn.4.bias,0,0
960,linear.weight,0,0
960,linear.bias,0,0
968,cnn.0.weight,0,0
968,cnn.0.bias,0,0
968,cnn.2.weight,0,0
968,cnn.2.bias,0,0
968,cnn.4.weight,0,0
968,cnn.4.bias,0,0
968,linear.weight,0,0
968,linear.bias,0,0
976,cnn.0.weight,0,0
976,cnn.0.bias,0,0
976,cnn.2.weight,0,0
976,cnn.2.bias,0,0
976,cnn.4.weight,0,0
976,cnn.4.bias,0,0
976,linear.weight,0,0
976,linear.bias,0,0
984,cnn.0.weight,0,0
984,cnn.0.bias,0,0
984,cnn.2.weight,0,0
984,cnn.2.bias,0,0
984,cnn.4.weight,0,0
984,cnn.4.bias,0,0
